	id	full_name	affiliation_name	affiliation_city	affiliation_country	affiliation_id
302	pub.1127376888	b_graham	National Institute of Allergy and Infectious Diseases	Bethesda	United States	grid.419681.3
303	pub.1127376888	n_callewaert	Vlaams Instituut voor Biotechnologie	Ghent	Belgium	grid.11486.3a
304	pub.1127376888	b_schepens	Ghent University	Ghent	Belgium	grid.5342.0
305	pub.1127376888	x_saelens	Ghent University	Ghent	Belgium	grid.5342.0
306	pub.1127376888	j_mclellan	The University of Texas at Austin	Austin	United States	grid.89336.37
307	pub.1127378322	s_guenther	Bernhard Nocht Institute for Tropical Medicine	Hamburg	Germany	grid.424065.1
308	pub.1127378322	p_reinke	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
309	pub.1127378322	d_oberthuer	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
310	pub.1127378322	o_yefanov	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
311	pub.1127378322	h_ginn	Diamond Light Source	Didcot	United Kingdom	grid.18785.33
312	pub.1127378322	s_meier	Universität Hamburg	Hamburg	Germany	grid.9026.d
313	pub.1127378322	t_lane	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
314	pub.1127378322	k_lorenzen	European X-Ray Free-Electron Laser	Hamburg	Germany	grid.434729.f
315	pub.1127378322	l_gelisio	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
316	pub.1127378322	w_brehm	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
317	pub.1127378322	i_dunkel	Max Planck Institute for Molecular Genetics	Berlin	Germany	grid.419538.2
318	pub.1127378322	m_domaracky	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
319	pub.1127378322	s_saouane	Deutsches Elektronen-Synchrotron DESY	Hamburg	Germany	grid.7683.a
320	pub.1127378322	j_lieske	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
321	pub.1127378322	c_ehrt	Universität Hamburg	Hamburg	Germany	grid.9026.d
322	pub.1127378322	f_koua	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
323	pub.1127378322	a_tolstikova	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
324	pub.1127378322	t_white	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
325	pub.1127378322	m_groessler	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
326	pub.1127378322	h_fleckenstein	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
327	pub.1127378322	f_trost	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
328	pub.1127378322	m_galchenkova	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
329	pub.1127378322	y_gevorkov	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
330	pub.1127378322	c_li	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
331	pub.1127378322	s_awel	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
332	pub.1127378322	a_peck	California Institute of Technology	Pasadena	United States	grid.20861.3d
333	pub.1127378322	p_xavier	Max Planck Institute for the Structure and Dynamics of Matter	Hamburg	Germany	grid.469852.4
334	pub.1127378322	m_barthelmess	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
335	pub.1127378322	f_schluenzen	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
336	pub.1127378322	n_werner	Universität Hamburg	Hamburg	Germany	grid.9026.d
337	pub.1127378322	h_andaleeb	Universität Hamburg	Hamburg	Germany	grid.9026.d
338	pub.1127378322	n_ullah	Universität Hamburg	Hamburg	Germany	grid.9026.d
339	pub.1127378322	s_falke	Universität Hamburg	Hamburg	Germany	grid.9026.d
340	pub.1127378322	b_franca	Universität Hamburg	Hamburg	Germany	grid.9026.d
341	pub.1127378322	m_schwinzer	Universität Hamburg	Hamburg	Germany	grid.9026.d
342	pub.1127378322	h_brognaro	Universität Hamburg	Hamburg	Germany	grid.9026.d
343	pub.1127378322	b_seychell	Universität Hamburg	Hamburg	Germany	grid.9026.d
344	pub.1127378322	h_gieseler	Universität Hamburg	Hamburg	Germany	grid.9026.d
345	pub.1127378322	d_melo	Universität Hamburg	Hamburg	Germany	grid.9026.d
346	pub.1127378322	j_zaitsev-doyle	Universität Hamburg	Hamburg	Germany	grid.9026.d
347	pub.1127378322	b_norton-baker	Max Planck Institute for the Structure and Dynamics of Matter	Hamburg	Germany	grid.469852.4
348	pub.1127378322	j_knoska	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
349	pub.1127378322	g_esperanza	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
350	pub.1127378322	a_mashhour	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
351	pub.1127378322	f_guicking	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
352	pub.1127378322	v_hennicke	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
353	pub.1127378322	p_fischer	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
354	pub.1127378322	c_rogers	Universität Hamburg	Hamburg	Germany	grid.9026.d
355	pub.1127378322	j_hakanpaeae	Deutsches Elektronen-Synchrotron DESY	Hamburg	Germany	grid.7683.a
356	pub.1127378322	j_meyer	Deutsches Elektronen-Synchrotron DESY	Hamburg	Germany	grid.7683.a
357	pub.1127378322	h_noei	Deutsches Elektronen-Synchrotron DESY	Hamburg	Germany	grid.7683.a
358	pub.1127378322	p_gribbon	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
359	pub.1127378322	b_ellinger	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
360	pub.1127378322	m_kuzikov	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
361	pub.1127378322	m_wolf	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
362	pub.1127378322	l_zhang	University of Lübeck	Lübeck	Germany	grid.4562.5
363	pub.1127378322	x_sun	University of Lübeck	Lübeck	Germany	grid.4562.5
364	pub.1127378322	j_pletzer-zelgert	Universität Hamburg	Hamburg	Germany	grid.9026.d
365	pub.1127378322	c_feiler	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
366	pub.1127378322	e_schulz	Max Planck Institute for the Structure and Dynamics of Matter	Hamburg	Germany	grid.469852.4
367	pub.1127378322	p_mehrabi	Max Planck Institute for the Structure and Dynamics of Matter	Hamburg	Germany	grid.469852.4
368	pub.1127378322	c_schmidt	European X-Ray Free-Electron Laser	Hamburg	Germany	grid.434729.f
369	pub.1127378322	r_schubert	European X-Ray Free-Electron Laser	Hamburg	Germany	grid.434729.f
370	pub.1127378322	h_han	European X-Ray Free-Electron Laser	Hamburg	Germany	grid.434729.f
371	pub.1127378322	b_krichel	Heinrich-Pette-Institute	Hamburg	Germany	grid.418481.0
372	pub.1127378322	y_fernández-garcía	Bernhard Nocht Institute for Tropical Medicine	Hamburg	Germany	grid.424065.1
373	pub.1127378322	b_escudero-pérez	Bernhard Nocht Institute for Tropical Medicine	Hamburg	Germany	grid.424065.1
374	pub.1127378322	d_turk	Centre of Excellence for Integrated Approaches in Chemistry and Biology of Proteins	Ljubljana	Slovenia	grid.457168.9
375	pub.1127378322	c_uetrecht	Heinrich-Pette-Institute	Hamburg	Germany	grid.418481.0
376	pub.1127378322	t_beck	Universität Hamburg	Hamburg	Germany	grid.9026.d
377	pub.1127378322	h_tidow	Universität Hamburg	Hamburg	Germany	grid.9026.d
378	pub.1127378322	a_chari	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
379	pub.1127378322	a_zaliani	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
380	pub.1127378322	m_rarey	Universität Hamburg	Hamburg	Germany	grid.9026.d
381	pub.1127378322	r_cox	Leibniz University Hannover	Hanover	Germany	grid.9122.8
382	pub.1127378322	r_hilgenfeld	University of Lübeck	Lübeck	Germany	grid.4562.5
383	pub.1127378322	h_chapman	Universität Hamburg	Hamburg	Germany	grid.9026.d
384	pub.1127378322	a_pearson	Universität Hamburg	Hamburg	Germany	grid.9026.d
385	pub.1127378322	c_betzel	Universität Hamburg	Hamburg	Germany	grid.9026.d
386	pub.1127378322	a_meents	Center for Free-Electron Laser Science	Hamburg	Germany	grid.466493.a
387	pub.1127413820	o_gross	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
388	pub.1127413820	o_moerer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
389	pub.1127413820	m_weber	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
390	pub.1127413820	t_huber	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
391	pub.1127413820	s_scheithauer	University of Göttingen	Göttingen	Germany	grid.7450.6
392	pub.1127418584	h_ehrenreich	Max Planck Institute of Experimental Medicine	Göttingen	Germany	grid.419522.9
393	pub.1127418584	a_neubauer	Kinderkrankenhaus auf der Bult	Hanover	Germany	grid.440386.d
394	pub.1127418584	k_miskowiak	Rigshospitalet	Copenhagen	Denmark	grid.475435.4
395	pub.1127429502	m_spiegel	German Primate Center	Göttingen	Germany	grid.418215.b
396	pub.1127429502	a_wahed	University of Göttingen	Göttingen	Germany	grid.7450.6
397	pub.1127429502	g_dobler	Bundeswehr Medical Service Academy	Munich	Germany	grid.414796.9
398	pub.1127429502	g_dame	University of Potsdam	Potsdam	Germany	grid.11348.3f
399	pub.1127429502	f_hufert	University of Potsdam	Potsdam	Germany	grid.11348.3f
400	pub.1127456319	a_buyx	Technical University of Munich	Munich	Germany	grid.6936.a
401	pub.1127456319	v_lipp	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
402	pub.1127536832	m_bikson	City College of New York	New York	United States	grid.254250.4
403	pub.1127536832	c_hanlon	Wake Forest University	Winston-Salem	United States	grid.241167.7
404	pub.1127536832	a_woods	University of Florida	Gainesville	United States	grid.15276.37
405	pub.1127536832	b_gillick	University of Minnesota	Minneapolis	United States	grid.17635.36
406	pub.1127536832	l_charvet	New York University	New York	United States	grid.137628.9
407	pub.1127536832	c_lamm	University of Vienna	Vienna	Austria	grid.10420.37
408	pub.1127536832	a_holczer	University of Szeged	Szeged	Hungary	grid.9008.1
409	pub.1127536832	j_almeida	University of Coimbra	Coimbra	Portugal	grid.8051.c
410	pub.1127536832	a_antal	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
411	pub.1127536832	m_ay	Tehran University of Medical Sciences	Tehran	Iran	grid.411705.6
412	pub.1127536832	c_baeken	Universitair Ziekenhuis Brussel	Brussels	Belgium	grid.411326.3
413	pub.1127536832	d_blumberger	Centre for Addiction and Mental Health	Toronto	Canada	grid.155956.b
414	pub.1127536832	s_campanella	Université Libre de Bruxelles	Brussels	Belgium	grid.4989.c
415	pub.1127536832	j_camprodon	Harvard University	Cambridge	United States	grid.38142.3c
416	pub.1127536832	l_christiansen	Hvidovre Hospital	Hvidovre	Denmark	grid.411905.8
417	pub.1127536832	c_loo	UNSW Sydney	Sydney	Australia	grid.1005.4
418	pub.1127536832	j_crinion	University College London	London	United Kingdom	grid.83440.3b
419	pub.1127536832	p_fitzgerald	Monash University	Melbourne	Australia	grid.1002.3
420	pub.1127536832	p_ghobadi-azbari	Shahed University	Tehran	Iran	grid.412501.3
421	pub.1127536832	i_ghodratitoostani	Universidade de São Paulo	São Paulo	Brazil	grid.11899.38
422	pub.1127536832	r_grabner	University of Graz	Graz	Austria	grid.5110.5
423	pub.1127536832	g_hartwigsen	Max Planck Institute for Human Cognitive and Brain Sciences	Leipzig	Germany	grid.419524.f
424	pub.1127536832	a_hirata	Nagoya Institute of Technology	Nagoya	Japan	grid.47716.33
425	pub.1127536832	a_kirton	University of Calgary	Calgary	Canada	grid.22072.35
426	pub.1127536832	h_knotkova	Albert Einstein College of Medicine	The Bronx	United States	grid.251993.5
427	pub.1127536832	e_krupitsky	First Pavlov State Medical University of St. Petersburg	Saint Petersburg	Russia	grid.412460.5
428	pub.1127536832	p_marangolo	Fondazione Santa Lucia	Rome	Italy	grid.417778.a
429	pub.1127536832	e_nakamura-palacios	Universidade Federal do Espírito Santo	Vitória	Brazil	grid.412371.2
430	pub.1127536832	w_potok	ETH Zurich	Zurich	Switzerland	grid.5801.c
431	pub.1127536832	s_praharaj	Kasturba Medical College	Manipal	India	grid.465547.1
432	pub.1127536832	c_ruff	University of Zurich	Zurich	Switzerland	grid.7400.3
433	pub.1127536832	g_schlaug	Beth Israel Deaconess Medical Center	Boston	United States	grid.239395.7
434	pub.1127536832	h_siebner	Bispebjerg Hospital	Copenhagen	Denmark	grid.411702.1
435	pub.1127536832	c_stagg	University of Oxford	Oxford	United Kingdom	grid.4991.5
436	pub.1127536832	a_thielscher	Hvidovre Hospital	Hvidovre	Denmark	grid.411905.8
437	pub.1127536832	n_wenderoth	ETH Zurich	Zurich	Switzerland	grid.5801.c
438	pub.1127536832	t_yuan	Shanghai Jiao Tong University	Shanghai	China	grid.16821.3c
439	pub.1127536832	x_zhang	University of Science and Technology of China	Hefei	China	grid.59053.3a
440	pub.1127536832	h_ekhtiari	Laureate Institute for Brain Research	Tulsa	United States	grid.417423.7
441	pub.1127575474	v_puelles	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
442	pub.1127575474	m_luetgehetmann	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
443	pub.1127575474	m_lindenmeyer	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
444	pub.1127575474	j_sperhake	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
445	pub.1127575474	m_wong	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
446	pub.1127575474	l_allweiss	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
447	pub.1127575474	s_chilla	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
448	pub.1127575474	a_heinemann	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
449	pub.1127575474	n_wanner	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
450	pub.1127575474	s_liu	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
451	pub.1127575474	f_braun	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
452	pub.1127575474	s_lu	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
453	pub.1127575474	s_pfefferle	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
454	pub.1127575474	a_schroeder	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
455	pub.1127575474	c_edler	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
456	pub.1127575474	o_gross	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
457	pub.1127575474	m_glatzel	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
458	pub.1127575474	d_wichmann	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
459	pub.1127575474	t_wiech	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
460	pub.1127575474	s_kluge	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
461	pub.1127575474	k_pueschel	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
462	pub.1127575474	m_aepfelbacher	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
463	pub.1127575474	t_huber	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
464	pub.1127578315	d_lapuente	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
465	pub.1127578315	c_maier	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
466	pub.1127578315	p_irrgang	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
467	pub.1127578315	j_huebner	German Cancer Society	Berlin	Germany	grid.489540.4
468	pub.1127578315	s_peter	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
469	pub.1127578315	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
470	pub.1127578315	a_ensser	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
471	pub.1127578315	t_winkler	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
472	pub.1127578315	t_birkholz	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
473	pub.1127578315	a_kremer	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
474	pub.1127578315	p_steininger	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
475	pub.1127578315	k_korn	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
476	pub.1127578315	f_neipel	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
477	pub.1127578315	k_ueberla	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
478	pub.1127578315	m_tenbusch	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
479	pub.1127591776	j_anstatt	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
480	pub.1127591776	e_stegmann	University of Tübingen	Tübingen	Germany	grid.10392.39
481	pub.1127591776	s_banhart	Robert Koch Institute	Berlin	Germany	grid.13652.33
482	pub.1127591776	k_papenfort	Ludwig-Maximilians-Universität München	Munich	Germany	grid.5252.0
483	pub.1127591776	s_brunke	Hans Knöll Institute	Jena	Germany	grid.418398.f
484	pub.1127591776	b_hube	Hans Knöll Institute	Jena	Germany	grid.418398.f
485	pub.1127591776	m_bramkamp	Kiel University	Kiel	Germany	grid.9764.c
486	pub.1127591776	j_mueller	University Hospital Ulm	Ulm	Germany	grid.410712.1
487	pub.1127591776	m_wagner	University of Vienna	Vienna	Austria	grid.10420.37
488	pub.1127594600	z_liu	Institute of Zoology	Beijing	China	grid.458458.0
489	pub.1127626783	j_dehning	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
490	pub.1127626783	j_zierenberg	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
